"","Area","Perimeter","MajorAxisLength","MinorAxisLength","Eccentricity","ConvexArea","Extent","Class"
"2191",65119,1262.982,359.9027,212.2669,0.794207,67752,0.8187549,"CALI"
"2192",44768,786.055,328.0647,216.3413,0.74979,45327,0.7625091,"SIRA"
"2193",142719,1561.29,564.1748,323.0317,0.8137002,146606,0.7984089,"BOMBAY"
"2194",62467,782.083,329.6874,230.2971,0.8026809,63680,0.7627929,"CALI"
"2195",147303,1565.981,569.6643,343.2039,0.7924331,150161,0.7875899,"BOMBAY"
"2196",241637,2164.1,734.9645,411.6518,0.8135483,244634,0.8307423,"BOMBAY"
"2197",50993,1062.581,374.5105,169.7373,0.8238171,47546,0.6132602,"HOROZ"
"2198",80268,1377.408,417.204,256.9601,0.8409899,81578,0.7210666,"CALI"
"2199",136227,1679.215,498.8051,341.7147,0.680203,140258,0.7392702,"BOMBAY"
"2200",29805,616.393,258.4597,135.601,0.8207437,28616,0.6926786,"DERMASON"
"2201",59372,1061.074,383.7456,168.8472,0.9294154,55162,0.5868456,"HOROZ"
"2202",51109,1122.267,351.844,184.7568,0.7698453,50520,0.8205864,"SIRA"
"2203",43846,990.978,353.6189,190.8087,0.7831999,48980,0.6874494,"SIRA"
"2204",39160,755.422,265.7959,165.3094,0.6769901,41361,0.7852779,"SEKER"
"2205",69434,1317.719,423.2084,227.683,0.9033773,71931,0.7078899,"HOROZ"
"2206",39390,682.318,229.0285,186.4149,0.6535169,39854,0.7755893,"SEKER"
"2207",182654,1639.219,646.7718,381.7678,0.8068324,189048,0.8134922,"BOMBAY"
"2208",75139,1344.203,423.0667,207.0941,0.8435958,77642,0.7970703,"CALI"
"2209",31245,785.638,214.4593,186.0163,0.6907036,46728,0.8471957,"DERMASON"
"2210",175773,1645.406,607.6502,345.1966,0.7571624,180232,0.7884521,"BOMBAY"
"2211",36261,933.828,246.6447,213.9709,0.5323846,39803,0.7678155,"SEKER"
"2212",41372,831.637,281.8426,211.1465,0.7217223,41153,0.8063865,"SIRA"
"2213",50824,1032.407,350.9646,198.7481,0.809626,50023,0.8197454,"HOROZ"
"2214",37367,706.99,230.2887,201.4519,0.5514641,38631,0.7478085,"SEKER"
"2215",76627,1152.365,399.2354,228.6851,0.7905558,77166,0.8193816,"CALI"
"2216",85158,1398.84,439.8549,222.2409,0.8080073,87007,0.7421532,"CALI"
"2217",91508,1196.767,429.2524,229.1978,0.8445789,88470,0.8262574,"CALI"
"2218",40154,606.975,247.0859,183.7578,0.5963208,37988,0.7717484,"SEKER"
"2219",32924,956.219,226.4362,171.5042,0.7183545,33590,0.7617263,"DERMASON"
"2220",74083,1208.155,388.6351,243.9356,0.8410404,76571,0.7576134,"CALI"
"2221",39310,819.094,278.0626,186.6994,0.8076035,25582,0.6894824,"HOROZ"
"2222",37849,777.436,250.2339,178.288,0.7229074,39939,0.8086738,"DERMASON"
"2223",52716,1176.787,327.7448,202.9261,0.8133674,38817,0.8169811,"HOROZ"
"2224",65594,1126.274,362.1267,220.914,0.7951461,67659,0.7849938,"CALI"
"2225",55549,1171.515,360.7947,212.6859,0.8222766,56386,0.8106104,"CALI"
"2226",41201,683.889,335.0465,162.7195,0.8274978,40311,0.6358181,"HOROZ"
"2227",46201,840.965,264.932,232.1648,0.6879742,45992,0.7564581,"SIRA"
"2228",36814,991.766,352.708,171.8042,0.8820249,39839,0.61954,"HOROZ"
"2229",61522,998.923,402.5973,195.7702,0.8749931,57870,0.6017266,"HOROZ"
"2230",40358,912.333,236.2828,169.3433,0.6073384,38276,0.7926707,"SEKER"
"2231",47574,725.232,323.5657,217.3804,0.7517819,47036,0.7511734,"SIRA"
"2232",25677,740.8,191.2388,130.4139,0.7102128,24972,0.7459241,"DERMASON"
"2233",36128,501.45,231.6781,179.3484,0.5807068,32352,0.7908468,"SEKER"
"2234",41909,830.363,293.3744,208.5172,0.7972855,26570,0.7245458,"SIRA"
"2235",58667,785.44,386.9145,211.0621,0.9026405,59427,0.6130599,"HOROZ"
"2236",40869,845.379,294.2317,160.6259,0.7858027,56268,0.7185125,"SIRA"
"2237",42474,997.716,266.3191,192.9562,0.7951996,40915,0.7914421,"SIRA"
"2238",75189,1258.367,391.2299,263.2905,0.7741932,75847,0.7580673,"CALI"
"2239",28927,601.645,233.1653,175.0239,0.6779664,44774,0.7956011,"DERMASON"
"2240",78300,897.262,415.7525,247.633,0.7687863,80838,0.7194639,"CALI"
"2241",52426,827.978,322.348,224.0267,0.7355322,68390,0.6725146,"SIRA"
"2242",41229,1008.376,248.6964,183.2054,0.6372128,41302,0.7785599,"SEKER"
"2243",59922,907.423,439.1916,163.164,0.9184221,49510,0.7946386,"HOROZ"
"2244",68448,988.166,368.6728,248.9993,0.7402152,70536,0.8113907,"CALI"
"2245",76524,1146.189,394.8534,255.7916,0.7852816,75918,0.7091637,"CALI"
"2246",79435,1091.826,455.6239,249.5647,0.8324468,82794,0.7337763,"CALI"
"2247",207017,1626.336,653.7278,401.2307,0.8329943,210150,0.7084153,"BOMBAY"
"2248",52205,945.662,341.2053,189.2632,0.8061326,56709,0.7903686,"CALI"
"2249",44798,695.097,316.7921,153.4738,0.8913835,43513,0.6286362,"HOROZ"
"2250",44131,721.33,267.9271,243.1485,0.5168681,40810,0.7739496,"SEKER"
"2251",148931,1268.843,467.7745,355.3948,0.66861,150668,0.8221883,"BOMBAY"
"2252",178526,1595.24,593.2157,429.1194,0.6736216,183395,0.7717826,"BOMBAY"
"2253",57229,1206.79,355.4689,178.4565,0.9031878,43674,0.7962632,"HOROZ"
"2254",39603,1000.93,240.6541,211.7605,0.5034873,39699,0.7960129,"SEKER"
"2255",35729,838.985,304.1943,202.9423,0.7714552,39672,0.6607087,"SIRA"
"2256",82488,1370.152,413.2574,225.0995,0.8421209,83474,0.8170198,"CALI"
"2257",167997,1708.929,577.317,360.6157,0.8526941,168648,0.8189802,"BOMBAY"
"2258",85210,1008.054,441.5924,279.095,0.8629087,90281,0.8033937,"CALI"
"2259",39227,767.583,218.8733,197.9415,0.5616785,35827,0.7785691,"SEKER"
"2260",38179,815.254,260.178,213.791,0.656551,36148,0.7425163,"SEKER"
"2261",163644,1363.62,567.3092,378.6828,0.7627056,165504,0.7409917,"BOMBAY"
"2262",78838,986.446,451.3338,250.9736,0.7870056,82764,0.7669661,"CALI"
"2263",79578,1073.26,427.2128,224.2074,0.7842116,96055,0.7371688,"CALI"
"2264",28299,482.385,249.9109,145.2003,0.7154887,24532,0.7956443,"DERMASON"
"2265",68626,908.101,410.2509,229.2911,0.8352919,70989,0.7923916,"CALI"
"2266",225832,1698.037,650.1348,399.584,0.7388249,227469,0.7909196,"BOMBAY"
"2267",54123,1054.63,332.9336,231.7627,0.6946945,53505,0.7961602,"SEKER"
"2268",77398,1131.643,382.3166,233.939,0.8356093,81082,0.7969103,"CALI"
"2269",170924,1386.307,596.7844,352.8876,0.7419133,172256,0.8085227,"BOMBAY"
"2270",50504,949.152,303.0915,207.4207,0.8007115,51511,0.6938815,"SIRA"
"2271",36453,883.846,212.5226,214.4654,0.5879856,40955,0.7872799,"SEKER"
"2272",72283,952.763,423.3316,242.9587,0.8442947,72670,0.7561711,"CALI"
"2273",203375,1645.339,653.8908,392.6148,0.8253783,208592,0.7502124,"BOMBAY"
"2274",39680,596.264,252.9919,176.596,0.7714583,39595,0.8188143,"SIRA"
"2275",29831,789.435,232.9713,146.1483,0.6850538,30125,0.7854081,"DERMASON"
"2276",73065,847.056,396.651,204.7719,0.7992582,74500,0.6691944,"CALI"
"2277",181541,1932.887,595.6753,407.6087,0.7681123,185668,0.8361773,"BOMBAY"
"2278",49968,682.866,325.1364,182.9342,0.7860986,51233,0.7524201,"SIRA"
"2279",179122,1625.721,634.8693,388.0636,0.7920239,179791,0.7938172,"BOMBAY"
"2280",154417,1705.024,596.284,330.9602,0.7410426,161322,0.6539255,"BOMBAY"
"2281",197575,1555.669,591.2964,424.5145,0.7149873,216037,0.7841678,"BOMBAY"
"2282",27566,879.832,216.2399,185.2801,0.6418003,30160,0.7771689,"DERMASON"
"2283",187126,1550.637,636.9371,372.4349,0.7795509,205814,0.7325031,"BOMBAY"
"2284",40494,799.658,303.9064,211.4982,0.7123174,27576,0.730108,"SIRA"
"2285",48446,1167.547,378.9792,167.6418,0.9360052,49021,0.8231137,"HOROZ"
"2286",38851,632.646,221.6186,213.2593,0.5024305,39477,0.7588913,"SEKER"
"2287",35168,860.989,239.7043,170.9722,0.4970253,35634,0.7787076,"SEKER"
"2288",183322,1507.916,592.342,363.9252,0.7270533,174170,0.7952829,"BOMBAY"
"2289",77111,1156.818,398.324,204.384,0.8616251,77520,0.7971785,"CALI"
"2290",26696,842.267,235.916,159.0047,0.7959369,27367,0.7258059,"DERMASON"
"2291",52509,898.446,382.5706,192.0146,0.851814,65451,0.7625548,"HOROZ"
"2292",141385,1586.014,510.0347,352.3335,0.7659418,144027,0.7170931,"BOMBAY"
"2293",81171,1153.347,425.2596,232.1641,0.8135331,69708,0.7141541,"CALI"
"2294",50240,1147.707,348.0048,189.118,0.8982332,50949,0.7558507,"HOROZ"
"2295",52868,695.946,351.6727,184.7077,0.7684198,53733,0.6733743,"SIRA"
"2296",193329,1580.192,616.6532,357.3269,0.7973053,194770,0.8094426,"BOMBAY"
"2297",58722,1064.142,369.5351,179.4021,0.8127365,59867,0.8054955,"HOROZ"
"2298",49854,801.865,307.2593,177.5802,0.6928646,47237,0.6878796,"SIRA"
"2299",55401,960.169,403.8108,185.8112,0.8494317,56083,0.5978495,"HOROZ"
"2300",48556,828.593,330.9495,166.1016,0.8032181,63132,0.7437904,"SIRA"
"2301",81343,983.549,422.5054,205.9441,0.8539154,82483,0.7038064,"CALI"
"2302",41361,915.837,317.7655,147.8604,0.8394786,41892,0.8096423,"SIRA"
"2303",197000,1622.017,640.5863,414.5136,0.7436401,198403,0.7660194,"BOMBAY"
"2304",160228,1478.998,546.1118,411.2027,0.6608803,162102,0.7575442,"BOMBAY"
"2305",55649,902.906,371.3738,166.0887,0.8574474,54753,0.7841721,"HOROZ"
"2306",175278,1409.881,624.6509,375.1104,0.8097193,173232,0.7308137,"BOMBAY"
"2307",43400,702.944,280.9054,192.1291,0.7633956,43389,0.7831414,"SIRA"
"2308",31686,723.474,269.1687,166.604,0.7433894,18937,0.6916404,"DERMASON"
"2309",43359,895.333,317.1677,195.4671,0.781759,45113,0.7918591,"SIRA"
"2310",39313,769.62,307.3533,189.0245,0.758149,55944,0.7358505,"DERMASON"
"2311",30188,534.524,224.1347,164.8586,0.7838018,28249,0.7962923,"DERMASON"
"2312",193718,1479.069,647.5166,369.4363,0.7220124,189682,0.7803165,"BOMBAY"
"2313",37884,1015.971,255.2711,199.4251,0.5988003,35904,0.7464477,"SEKER"
"2314",142412,1434.901,479.4092,362.9512,0.7273976,143983,0.8091407,"BOMBAY"
"2315",44593,695.029,258.9445,197.7702,0.509451,44112,0.7827381,"SEKER"
"2316",29777,675.492,214.8886,161.7842,0.6738476,30759,0.7961084,"DERMASON"
"2317",30050,647.919,246.451,184.9538,0.6971262,30659,0.7503469,"DERMASON"
"2318",43726,770.565,329.5228,182.2755,0.8447299,44839,0.7073807,"SIRA"
"2319",78578,1174.321,405.5922,245.4718,0.8589016,66694,0.6669908,"CALI"
"2320",42353,576.899,288.748,205.7315,0.7208255,39015,0.7435762,"SIRA"
"2321",25285,591.694,219.468,160.3215,0.6917966,27433,0.6993522,"DERMASON"
"2322",50728,1045.386,329.6624,194.6435,0.7736125,47841,0.7082029,"SIRA"
"2323",49070,954.255,364.01,195.2224,0.8474792,51589,0.6261609,"HOROZ"
"2324",46237,834.491,306.2301,198.671,0.7435334,47299,0.7763822,"SIRA"
"2325",30053,429.997,222.7051,162.3187,0.7176591,30416,0.7383825,"DERMASON"
"2326",45546,802.862,284.6947,183.9618,0.8021525,44577,0.8027389,"SIRA"
"2327",31385,705.426,240.2111,161.7469,0.6859087,31667,0.7484104,"DERMASON"
"2328",30210,714.872,265.6499,181.9348,0.6916308,28979,0.7665147,"DERMASON"
"2329",45360,776.339,299.6646,217.5509,0.7264449,42489,0.7740034,"SIRA"
"2330",77817,948.464,387.4074,237.5495,0.7128482,79461,0.8192349,"CALI"
"2331",49115,794.52,382.3395,176.8843,0.8898558,49687,0.7872434,"HOROZ"
"2332",73143,1009.977,389.7383,216.9465,0.7717608,73814,0.7428171,"CALI"
"2333",46805,942.813,314.9881,190.313,0.813298,47107,0.8165249,"SIRA"
"2334",31880,654.066,195.5413,198.1064,0.515412,34154,0.7763128,"SEKER"
"2335",50278,822.772,333.6897,213.7677,0.7630222,46680,0.813468,"SIRA"
"2336",41606,1028.36,267.2782,158.9189,0.7185424,41089,0.8188835,"SIRA"
"2337",48619,1142.958,368.9922,174.3158,0.8450827,47715,0.6132323,"HOROZ"
"2338",147197,1294.066,567.9384,359.3278,0.7316935,147342,0.7659691,"BOMBAY"
"2339",40696,653.863,285.9443,172.2475,0.705161,27333,0.7327974,"SEKER"
"2340",57822,1032.567,378.7047,175.5339,0.9284268,61501,0.7323276,"HOROZ"
"2341",204454,1743.089,699.7112,398.1044,0.7821967,206362,0.7696498,"BOMBAY"
"2342",40142,639.304,250.0157,212.3565,0.7386154,42272,0.7768984,"SIRA"
"2343",68770,1237.289,428.1024,197.1599,0.7829601,70217,0.8186609,"CALI"
"2344",55966,797.065,410.6606,182.0488,0.909968,73671,0.7136025,"HOROZ"
"2345",40062,973.539,272.5653,171.2238,0.7469789,54625,0.7940332,"SIRA"
"2346",38239,779.622,289.2351,200.4992,0.7655586,39090,0.7958524,"SIRA"
"2347",53027,999.004,274.6514,202.6146,0.6224993,51895,0.7544057,"SEKER"
"2348",161859,1521.564,562.2198,372.1281,0.7025637,179137,0.7252246,"BOMBAY"
"2349",32103,532.2,264.1217,176.9823,0.7773247,33251,0.7912854,"DERMASON"
"2350",55056,1021.561,324.4019,182.7663,0.8470174,55963,0.6622282,"SIRA"
"2351",63409,1126.258,398.2816,221.6133,0.8205404,65580,0.7737175,"CALI"
"2352",41769,816.881,311.4392,198.2284,0.8112585,43981,0.8090501,"SIRA"
"2353",62254,1226.857,416.1901,201.8013,0.8276844,64046,0.6440039,"HOROZ"
"2354",62324,946.519,347.2763,245.7358,0.7233945,62812,0.7107744,"CALI"
"2355",69939,984.609,366.3329,227.0287,0.7778558,69579,0.7246949,"CALI"
"2356",54510,904.72,406.6438,183.3267,0.8198547,57033,0.8067353,"HOROZ"
"2357",46195,751.614,311.054,166.8762,0.7511936,47472,0.6945514,"SIRA"
"2358",39330,912.247,249.4377,219.1328,0.4325483,39697,0.7701645,"SEKER"
"2359",30448,557.847,259.2186,184.9825,0.7660171,31544,0.8170932,"DERMASON"
"2360",41923,981.666,296.1737,172.7716,0.769554,42390,0.8012693,"SIRA"
"2361",34285,737.166,229.5754,195.7211,0.5150452,36846,0.7705904,"SEKER"
"2362",32815,652.769,249.7707,179.5117,0.6562224,35599,0.7802536,"SEKER"
"2363",36019,753.968,225.5136,170.0017,0.6342151,36309,0.7594252,"SEKER"
"2364",55122,943.685,393.7342,167.5183,0.8822938,54408,0.8184362,"HOROZ"
"2365",53216,1006.621,289.7315,235.4652,0.6985396,53198,0.8098205,"SIRA"
"2366",72386,1321.815,410.737,225.9718,0.8859166,59390,0.6543501,"CALI"
"2367",32512,748.83,288.9574,129.3525,0.8224594,19169,0.697039,"DERMASON"
"2368",75919,1224.433,440.039,248.0276,0.8684991,74763,0.8206193,"CALI"
"2369",31829,769.158,235.2155,157.3428,0.7757252,18802,0.7012543,"DERMASON"
"2370",46557,875.488,314.8268,199.2087,0.8004161,33667,0.8188842,"SIRA"
"2371",40747,838.235,256.1911,171.4523,0.676513,55244,0.7715256,"SEKER"
"2372",48514,835.544,334.3149,205.5161,0.7291804,46488,0.7906026,"SIRA"
"2373",188394,1868.328,644.1205,378.1714,0.766324,191139,0.8061034,"BOMBAY"
"2374",69896,931.203,354.4118,218.3389,0.8024602,68594,0.7500875,"CALI"
"2375",51118,902.555,346.7928,178.7071,0.839929,49161,0.6131918,"HOROZ"
"2376",62290,1015.438,409.6182,206.7914,0.9287921,64507,0.7253966,"HOROZ"
"2377",57281,908.41,405.2017,164.2751,0.8336862,56347,0.6083845,"HOROZ"
"2378",40214,810.297,265.0049,218.354,0.5987479,38130,0.7472241,"SEKER"
"2379",32418,730.771,248.4405,153.2713,0.7543353,31755,0.7782325,"DERMASON"
"2380",36080,629.189,272.1522,167.7072,0.7272717,23558,0.7075055,"DERMASON"
"2381",47382,1029.185,368.3777,200.4038,0.8415019,47656,0.7416261,"HOROZ"
"2382",48154,873.985,317.7625,166.2189,0.8019129,48538,0.7986902,"SIRA"
"2383",43246,1053.188,280.5267,223.0111,0.6343209,44494,0.8016785,"SEKER"
"2384",36130,762.638,292.5778,155.7446,0.7949508,38200,0.7996546,"DERMASON"
"2385",185142,1723.871,578.0864,421.067,0.7494529,172668,0.7957087,"BOMBAY"
"2386",46639,815.76,263.2633,236.6419,0.5335189,44336,0.7798065,"SEKER"
"2387",48651,615.527,291.5132,248.2753,0.5638007,50061,0.8065252,"SEKER"
"2388",86555,1315.005,396.4494,260.7965,0.8256961,85324,0.8204615,"CALI"
"2389",156957,1690.438,496.8249,374.5915,0.6390593,160784,0.8120289,"BOMBAY"
"2390",38360,798.123,263.696,186.7998,0.7978174,35609,0.7174799,"DERMASON"
"2391",39150,582.485,265.8513,220.6714,0.5339474,43619,0.8135847,"SEKER"
"2392",41031,940.062,268.2299,218.9178,0.7096523,40874,0.7513577,"SEKER"
"2393",172034,1570.088,632.4839,360.8925,0.7913556,158601,0.8025564,"BOMBAY"
"2394",43142,1006.285,283.6172,168.5887,0.8275191,60656,0.6737097,"SIRA"
"2395",134120,1587.187,514.642,356.8769,0.8233281,138527,0.7864822,"BOMBAY"
"2396",80213,1159.601,414.2394,247.3284,0.7445945,69285,0.7535916,"CALI"
"2397",30512,783.618,285.3067,190.3081,0.8045197,33093,0.8127901,"DERMASON"
"2398",68682,1175.432,404.0442,247.5609,0.8432178,85633,0.8088533,"CALI"
"2399",56356,1230.007,408.5897,188.3587,0.8766921,64362,0.7728314,"CALI"
"2400",34347,602.72,230.5971,180.175,0.6640752,37017,0.7302867,"DERMASON"
"2401",187626,1584.523,546.7838,427.7735,0.6792924,188124,0.7812105,"BOMBAY"
"2402",161005,1511.07,576.2018,359.0443,0.7555945,159628,0.8226192,"BOMBAY"
"2403",25775,700.438,215.2318,150.5761,0.7190582,24621,0.7496033,"DERMASON"
"2404",81870,960.673,405.5992,279.9289,0.7848905,84981,0.7556409,"CALI"
"2405",49016,1142.417,322.1578,191.856,0.8006958,52446,0.7200162,"SIRA"
"2406",42944,748.891,319.2913,179.6804,0.8144758,47228,0.7102518,"SIRA"
"2407",66175,1040.675,411.5592,254.326,0.863688,72399,0.713509,"CALI"
"2408",183980,1927.443,661.1201,404.0571,0.8346886,190916,0.7712836,"BOMBAY"
"2409",34769,968.839,216.5787,219.3527,0.5807595,21403,0.7655699,"SEKER"
"2410",53051,1150.129,336.4271,191.8165,0.8816856,54269,0.7740405,"SIRA"
"2411",31317,957.883,238.3489,139.4555,0.7643483,33297,0.7704111,"DERMASON"
"2412",49150,990.62,337.499,174.3098,0.8981001,65013,0.6998903,"HOROZ"
"2413",52935,1137.279,355.2859,154.7597,0.8569199,53538,0.6425606,"HOROZ"
"2414",43204,597.657,290.6522,210.8852,0.6420811,44503,0.7341004,"SEKER"
"2415",56424,1250.112,411.3236,189.1312,0.8327449,60505,0.8110656,"HOROZ"
"2416",27318,892.437,256.0145,115.1954,0.7744087,27114,0.7583541,"DERMASON"
"2417",80397,1315.488,435.7733,242.0211,0.8132433,81803,0.7600136,"CALI"
"2418",52857,1007.599,400.6579,201.1516,0.9120882,53159,0.6829633,"HOROZ"
"2419",221743,2102.368,690.5459,404.0857,0.7521376,225562,0.8149964,"BOMBAY"
"2420",54780,971.586,378.2111,170.5949,0.8617046,57896,0.6809763,"HOROZ"
"2421",38543,621.687,252.0947,170.0038,0.6942999,34187,0.7450858,"SIRA"
"2422",44677,1027.497,282.4239,215.0497,0.5544899,44817,0.8049308,"SEKER"
"2423",64396,1161.709,416.2366,229.9128,0.9023589,65810,0.838218,"HOROZ"
"2424",40366,676.869,240.187,204.7337,0.6949772,40800,0.7795745,"SEKER"
"2425",34710,580.362,225.6661,204.0857,0.627689,34876,0.7652942,"SEKER"
"2426",84946,1442.058,424.4225,279.8604,0.8195139,90241,0.7751329,"CALI"
"2427",45252,652.278,322.8527,166.9272,0.7717757,46022,0.6561346,"SIRA"
"2428",49572,893.404,332.8683,197.2511,0.7696689,49987,0.6930553,"SIRA"
"2429",201964,1992.077,671.9847,386.043,0.7609367,198855,0.7771018,"BOMBAY"
"2430",79511,1072.82,397.4324,231.3819,0.8089278,79962,0.7513239,"CALI"
"2431",45858,992.978,287.7019,202.7676,0.6913047,29090,0.7020558,"SIRA"
"2432",54121,999.899,407.2881,178.1985,0.9217217,56468,0.6253395,"HOROZ"
"2433",39615,954.719,223.1721,186.098,0.6561124,40017,0.7490981,"SEKER"
"2434",43883,615.011,277.936,222.8293,0.5748384,42717,0.758955,"SEKER"
"2435",51218,822.127,388.1063,182.1196,0.8868048,53475,0.7323392,"HOROZ"
"2436",43228,760.155,308.7031,161.568,0.7347885,44387,0.7061158,"SIRA"
"2437",82659,1323.765,439.2215,226.8347,0.8523649,98973,0.7398497,"CALI"
"2438",46517,1017.459,314.906,215.5668,0.7958225,45249,0.8130273,"SIRA"
"2439",50495,1151.571,375.3554,180.333,0.8784692,55070,0.6497526,"HOROZ"
"2440",49806,675.124,342.0362,209.5323,0.7535165,54056,0.809233,"SIRA"
"2441",182489,1443.867,621.4182,360.4208,0.8548356,199922,0.8161285,"BOMBAY"
"2442",28875,541.721,258.6217,169.2389,0.742551,30581,0.7743606,"DERMASON"
"2443",20713,386.032,192.2314,131.5086,0.6892113,21993,0.7522671,"DERMASON"
"2444",192039,1802.257,664.8748,375.0771,0.8814319,192692,0.8298435,"BOMBAY"
"2445",60742,1250.189,391.8573,208.2823,0.869686,61025,0.6806362,"SIRA"
"2446",80147,1334.248,402.6693,246.2522,0.7777974,80387,0.7522528,"CALI"
"2447",76663,936.315,414.4218,231.6927,0.7922044,78548,0.724471,"CALI"
"2448",59452,1185.614,409.2004,218.5424,0.9169422,64002,0.6557345,"HOROZ"
"2449",95320,1222.85,493.6876,263.6816,0.8043407,97035,0.7076562,"CALI"
"2450",50530,1017.118,352.5,221.9802,0.7539899,52225,0.8024857,"SIRA"
"2451",102273,1093.332,468.6974,294.9657,0.802792,87380,0.758152,"CALI"
"2452",39539,875.189,222.88,235.3555,0.5515875,40299,0.7883053,"SEKER"
"2453",37877,752.586,253.6064,207.2156,0.7570208,37189,0.8120529,"SIRA"
"2454",67369,1069.088,370.0473,226.8199,0.7950212,66621,0.7950033,"CALI"
"2455",200849,1599.257,674.2355,412.3373,0.7468496,205002,0.7738237,"BOMBAY"
"2456",44685,634.006,282.4727,229.9656,0.5157135,43710,0.7885691,"SEKER"
"2457",167143,1808.947,587.9717,365.2659,0.7832451,169352,0.8084962,"BOMBAY"
"2458",41709,756.821,224.1626,198.0214,0.5406292,42025,0.7881431,"SEKER"
"2459",32806,671.941,188.999,195.1868,0.446777,33050,0.7868532,"SEKER"
"2460",44012,708.254,258.0482,217.5587,0.6221692,45238,0.7775381,"SEKER"
"2461",49667,768.984,326.141,214.6701,0.7847691,46085,0.7045017,"SIRA"
"2462",175804,1737.557,637.7345,384.4515,0.8068064,179535,0.8098908,"BOMBAY"
"2463",67762,816.358,334.5194,228.4329,0.7589156,53580,0.7466409,"CALI"
"2464",65612,1039.62,369.5604,211.8985,0.811228,66278,0.6649273,"HOROZ"
"2465",40183,739.967,246.4691,196.0412,0.7189456,39197,0.7168475,"SIRA"
"2466",42354,769.994,315.9044,179.918,0.8681285,43035,0.7094039,"HOROZ"
"2467",30417,700.144,248.4495,161.8969,0.7175595,29587,0.7636791,"DERMASON"
"2468",26209,764.975,206.5995,186.7256,0.6981133,28945,0.7709856,"DERMASON"
"2469",27254,557.677,225.979,171.3923,0.6901365,27413,0.7674072,"DERMASON"
"2470",57119,1128.119,321.8843,230.516,0.8024457,55570,0.6984792,"SIRA"
"2471",46830,619.058,299.9274,215.6584,0.7514521,46891,0.7160821,"SIRA"
"2472",29250,652.392,224.6279,163.6573,0.6638139,29751,0.7512879,"DERMASON"
"2473",31936,922.719,268.6276,160.6248,0.7729883,33272,0.7098703,"DERMASON"
"2474",156999,1521.306,562.8122,327.0302,0.7968683,154420,0.7843408,"BOMBAY"
"2475",161918,1524.174,600.6645,375.3752,0.8045241,165186,0.8175933,"BOMBAY"
"2476",170439,1740.863,613.2477,338.2482,0.777201,170889,0.7681674,"BOMBAY"
"2477",43047,673.279,286.7155,212.4479,0.7363829,42990,0.8232742,"SIRA"
"2478",49405,768.66,374.287,187.5011,0.9034829,51986,0.8067621,"HOROZ"
"2479",59259,1027.804,390.1696,192.4135,0.9268998,55605,0.5943741,"HOROZ"
"2480",66052,875.974,359.3599,235.6603,0.8446018,68535,0.7944619,"CALI"
"2481",47341,835.657,304.5955,220.2956,0.7837047,35134,0.6692253,"SIRA"
"2482",49230,886.416,292.7936,203.9303,0.7178883,63872,0.804026,"SIRA"
"2483",161970,1371.518,612.0643,321.0552,0.8366999,149661,0.8076139,"BOMBAY"
"2484",36893,550.707,248.7964,191.4872,0.34454,36563,0.7832534,"SEKER"
"2485",141858,1348.473,518.0656,364.7746,0.7041046,127656,0.7296953,"BOMBAY"
"2486",40278,627.273,298.2306,213.5306,0.7344436,54915,0.7159146,"DERMASON"
"2487",116012,1379.243,433.4037,334.6443,0.5730099,117888,0.7451142,"BOMBAY"
"2488",36342,809.73,215.237,192.4289,0.5395262,35246,0.751744,"SEKER"
"2489",35689,851.195,260.3006,157.8979,0.7147029,32013,0.8152182,"DERMASON"
"2490",53062,1157.715,339.5473,201.4925,0.8452838,68535,0.7765142,"HOROZ"
"2491",49103,903.918,348.103,179.7805,0.8689059,48371,0.7726166,"HOROZ"
"2492",45901,676.526,347.5235,191.7387,0.8746631,41562,0.6494883,"SIRA"
"2493",44083,635.492,283.9721,222.1407,0.4879271,45285,0.7528237,"SEKER"
"2494",26901,645.149,244.3801,160.7833,0.751336,27306,0.7543859,"DERMASON"
"2495",39123,919.096,237.192,196.3396,0.5430292,25791,0.7722292,"SEKER"
"2496",41805,639.514,257.804,181.4514,0.7642225,41731,0.7856915,"SIRA"
"2497",68203,1237.966,418.7248,206.7149,0.8109068,57117,0.6508329,"CALI"
"2498",47931,745.676,324.5382,181.5426,0.6937006,48100,0.7176578,"SIRA"
"2499",29707,822.701,247.9796,184.5848,0.729598,29110,0.6990551,"DERMASON"
"2500",74205,862.636,386.0913,234.9346,0.836749,75942,0.7399135,"CALI"
"2501",166327,1471.428,562.9658,387.3864,0.7756151,170100,0.7706344,"BOMBAY"
"2502",185065,1928.958,648.5375,351.6473,0.8334868,184653,0.8142293,"BOMBAY"
"2503",41973,864.05,305.3359,175.2638,0.8247006,45035,0.8393583,"SIRA"
"2504",148427,1655.117,543.2698,386.0832,0.6875439,148407,0.766018,"BOMBAY"
"2505",182429,1690.174,633.0209,399.8378,0.8283085,186471,0.7689113,"BOMBAY"
"2506",63588,958.515,407.0325,214.3496,0.8607682,52068,0.7813421,"CALI"
"2507",35541,729.094,209.3107,209.0525,0.5714275,20921,0.779252,"SEKER"
"2508",48570,842.285,323.1931,198.3773,0.7990319,63268,0.7231905,"SIRA"
"2509",49174,1104.43,315.0478,223.0337,0.7691118,49227,0.7245077,"SIRA"
"2510",166541,1580.677,605.5293,387.3308,0.779921,170536,0.8273258,"BOMBAY"
